,Sex,Monthly Grocery Bill,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_vegetarian,How Often Shower_twice a day,Heating Energy Source_electricity,Transport_public,Transport_walk/bicycle,Social Activity_often,Frequency of Traveling by Air_never,Frequency of Traveling by Air_rarely,Frequency of Traveling by Air_very frequently,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_petrol,Vehicle Type_unknown,Glass,Metal,Paper,Plastic,Oven
370,0,-0.7735689538219028,-0.46017346708439066,-0.012360100578605121,-0.8639443583503124,-0.007415979854361704,-0.3970259785895041,2278,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
371,1,1.6353888300430512,2.3344770153047705,0.992526125324234,1.3876698150932953,-0.14348900470503298,-1.0841361142537322,2813,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
372,1,-0.16440721537329378,-0.7111143049733398,-0.012360100578605121,-1.2861220158709887,1.1492047313763443,-0.809292059988041,1983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
373,1,0.48628827796953866,1.1884536779529362,-0.5148032135300247,0.5433145000519424,-1.5042192532117458,1.66430442840318,2779,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
374,0,0.6662678825111732,-0.7273622728942071,0.49008301237281443,1.3876698150932953,-0.5517080792570468,-1.496402195652269,2212,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
375,0,0.0986398989567874,-0.7316950643397716,-1.0172463264814442,-0.7232184725100869,-0.6197445916823825,0.2900841570747239,2910,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
376,1,-1.382730692270512,-0.012451684376049623,-1.5196894394328637,1.1062180434128444,-0.07545249227969734,-1.221558141386578,1051,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
377,0,-0.7458797838924206,1.8492043734015362,1.4949692382756534,-0.8639443583503124,-0.5517080792570468,0.5649282113404152,5044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
378,0,-0.15056263040855267,-0.26375358821879585,-1.0172463264814442,1.5283957009335207,0.5368761195483234,-0.5344480057223497,1595,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
379,0,1.2477404510303,0.30059249756599205,1.4949692382756534,1.6691215867737461,1.4893872935030223,0.977194292738952,3745,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
380,0,1.0816054314534067,1.4433662413336528,-0.5148032135300247,1.1062180434128444,0.5368761195483234,0.42750618420756953,3084,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
381,0,-1.4657982020589586,-0.4356209822261913,1.4949692382756534,0.6840403858921679,-0.27956202955570425,-1.0841361142537322,2280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
382,0,0.04326155909782295,-0.4951968646027044,0.992526125324234,-0.019589043308959476,-0.21152551713036863,-0.12218192432381292,3669,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
383,1,-1.1058389929756895,-0.3843496167870103,-1.0172463264814442,0.6840403858921679,-1.3001097159357389,-1.3589801685194234,1724,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1
384,0,1.012382506629701,-0.33235611944023524,-0.5148032135300247,-1.708299673391665,0.6049126319736591,-0.12218192432381292,1695,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
385,0,-0.4136097447386339,-0.4143180909521654,-0.012360100578605121,-0.7232184725100869,-0.41563505440637555,0.5649282113404152,2423,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
386,0,-1.036616068151984,-0.47930996263563425,0.992526125324234,-1.1453961300307633,-0.14348900470503298,-1.221558141386578,2130,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
387,1,1.4415646405366755,0.17421941373702482,0.49008301237281443,1.1062180434128444,1.3533142686523512,-1.221558141386578,2224,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
388,1,-1.1750619177993953,0.42479918567217695,-1.0172463264814442,-1.0046702441905377,-1.096000178659732,-1.496402195652269,3058,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
389,0,-1.4519536170942176,-0.02797752038932274,-1.5196894394328637,-0.8639443583503124,-0.007415979854361704,0.2900841570747239,1994,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1
390,1,-1.5488657118474054,-0.7002823263594283,0.992526125324234,-1.2861220158709887,0.809022169249666,1.66430442840318,1605,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
391,0,-0.8843256335398318,-0.21428755254860013,-0.012360100578605121,0.5433145000519424,0.06062053257097393,-0.5344480057223497,1751,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
392,1,0.6801124674759143,-0.039170564957031265,1.4949692382756534,-0.44176670082963587,-1.7083287904877527,1.66430442840318,2405,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
393,0,-1.396575277235253,-0.42803859719645326,-0.012360100578605121,-1.1453961300307633,-1.096000178659732,0.7023502384732607,1941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
394,1,1.0262270915944423,-0.7100311071119487,0.49008301237281443,-0.30104081498941043,-1.2320732035104032,0.1526621299418783,2195,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
395,1,-0.39976515977389276,-0.7186966900030779,-0.5148032135300247,0.6840403858921679,1.4893872935030223,1.5268824012703344,2106,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
396,0,0.5832003727227264,-0.5042235134476306,-0.012360100578605121,-0.16031492914918494,1.4213507810776866,-0.6718700328551954,2516,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
397,1,1.1231391863476299,2.8201107231618017,-0.012360100578605121,-1.1453961300307633,1.4213507810776866,-1.6338242227851147,2956,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
398,1,-1.6596223915653343,-0.7056983156663841,-1.5196894394328637,-0.30104081498941043,1.4213507810776866,-1.221558141386578,1678,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
399,0,0.20939657867471634,2.1380571364391754,1.4949692382756534,0.40258861421171693,-0.27956202955570425,-1.221558141386578,4357,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
400,0,0.5832003727227264,-0.7161692283264985,-0.5148032135300247,-1.0046702441905377,0.40080309469765213,-1.6338242227851147,2249,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
401,1,1.37234171571297,-0.7024487220822107,1.4949692382756534,-0.16031492914918494,-1.5042192532117458,-0.5344480057223497,776,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
402,0,1.483098395430899,-0.72700120694041,-0.012360100578605121,1.5283957009335207,1.0131317065256729,-1.0841361142537322,2794,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
403,1,-0.039805950690623745,-0.7100311071119487,0.49008301237281443,0.26186272837149144,1.4893872935030223,-0.3970259785895041,1939,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
404,1,-0.21978555523225826,-0.06769477530699815,0.992526125324234,-1.1453961300307633,-1.096000178659732,-0.809292059988041,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
405,1,0.33399784335738636,-0.7006433923132254,1.4949692382756534,0.5433145000519424,-0.8238541289583894,-0.5344480057223497,1155,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
406,0,1.3308079608187466,-0.10199604091771783,0.992526125324234,-0.8639443583503124,-1.43618274078641,0.5649282113404152,1203,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
407,0,0.6939570524406554,0.8541066047368686,0.992526125324234,1.5283957009335207,-1.640292278062417,0.5649282113404152,4031,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
408,1,0.167862823780493,-0.3695459126813313,0.49008301237281443,0.121136842531266,-0.9599271538090607,0.977194292738952,2364,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
409,0,-0.7181906139629384,-0.726640140986613,0.49008301237281443,0.9654921575726189,-0.8238541289583894,1.5268824012703344,2446,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
410,1,-0.21978555523225826,1.584181963314502,0.992526125324234,0.5433145000519424,-0.07545249227969734,0.42750618420756953,4445,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
411,1,-1.147372747869913,-0.6991991284980372,-0.5148032135300247,-0.5824925866698614,1.3533142686523512,-1.6338242227851147,1202,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
412,1,0.167862823780493,-0.7306118664783805,0.49008301237281443,0.40258861421171693,-1.1640366910850675,-1.6338242227851147,1670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
413,1,1.358497130748229,1.796849810100964,-0.012360100578605121,-1.2861220158709887,0.1966935574216452,0.7023502384732607,5133,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
414,0,-1.161217332834654,-0.1554338020796811,1.4949692382756534,0.6840403858921679,-1.640292278062417,-0.9467140871208866,2698,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
415,1,0.8047137321585843,-0.7335003941087569,1.4949692382756534,0.8247662717323934,-0.27956202955570425,-0.5344480057223497,2092,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
416,0,0.6662678825111732,-0.34643769163832017,-0.5148032135300247,-0.019589043308959476,-0.41563505440637555,-0.5344480057223497,1086,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
417,1,0.7631799772643609,-0.4825595562198077,0.992526125324234,0.121136842531266,-0.5517080792570468,0.2900841570747239,2835,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
418,1,-1.036616068151984,-0.7183356240492809,-1.5196894394328637,1.2469439292530697,0.3327665822723165,-1.221558141386578,987,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0
419,0,0.887781241947031,2.6301900314645534,-0.5148032135300247,-0.5824925866698614,0.26473006984698083,-1.6338242227851147,1790,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
420,0,-1.6596223915653343,2.69915362863979,0.49008301237281443,0.121136842531266,0.6729491443989947,0.1526621299418783,6621,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
421,0,0.23708574860419857,-0.14315755965058144,1.4949692382756534,1.3876698150932953,-0.4836715668317112,-1.3589801685194234,1749,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
422,1,-1.0643052380814664,-0.441036971533147,0.49008301237281443,1.6691215867737461,-0.3475985419810399,0.0152401028090327,2721,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
423,1,-0.1782518003380349,-0.04783614784816045,0.992526125324234,1.3876698150932953,-0.07545249227969734,0.7023502384732607,1900,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
424,0,1.1785175262065943,-0.6963106008676608,0.49008301237281443,-0.5824925866698614,-1.5722557656370815,-0.809292059988041,1756,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
425,0,-0.37207598984441054,-0.7078647113891664,-1.0172463264814442,0.8247662717323934,-1.3001097159357389,0.42750618420756953,1449,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
426,0,0.527822032863762,-0.7024487220822107,-1.5196894394328637,0.121136842531266,-0.007415979854361704,-1.496402195652269,1400,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
427,0,1.2338958660655588,-0.43814844390277063,1.4949692382756534,0.8247662717323934,-0.5517080792570468,-0.25960395145665854,1441,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
428,0,0.4447545230753153,1.0028657777012528,-0.012360100578605121,0.121136842531266,0.5368761195483234,-0.12218192432381292,4031,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
429,1,0.48628827796953866,-0.7002823263594283,-0.5148032135300247,-0.16031492914918494,1.2852777562270155,0.2900841570747239,1284,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
430,1,0.8600920720175488,0.5699476990985908,-1.0172463264814442,-0.019589043308959476,0.809022169249666,1.389460374137489,1733,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
431,1,-0.8843256335398318,1.3231312787192355,-0.012360100578605121,-0.16031492914918494,1.3533142686523512,0.0152401028090327,1645,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
432,1,-0.7043460289981973,-0.08538700704305356,-0.5148032135300247,0.9654921575726189,0.12865704499630956,1.5268824012703344,1374,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
433,1,1.7046117548667568,-0.6981159306366461,0.49008301237281443,-1.5675737875514397,-0.7558176165330537,-1.6338242227851147,1674,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
434,0,-0.20594097026751712,-0.04928041166334864,-0.012360100578605121,1.3876698150932953,0.7409856568243304,1.2520383470046432,2811,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
435,1,-0.12287346047907044,-0.2565322691428549,-0.012360100578605121,0.9654921575726189,-1.096000178659732,-0.809292059988041,1007,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
436,1,1.386186300677711,-0.43598204817998837,-1.5196894394328637,-1.1453961300307633,-0.8238541289583894,0.42750618420756953,1466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
437,0,1.49694298039564,-0.3782114955724605,-1.5196894394328637,0.8247662717323934,0.6729491443989947,-1.3589801685194234,2173,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
438,1,0.527822032863762,-0.6991991284980372,0.992526125324234,0.5433145000519424,1.4213507810776866,-0.25960395145665854,2420,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
439,1,-1.2996631824820652,2.785448391597285,0.49008301237281443,0.9654921575726189,-0.007415979854361704,-1.221558141386578,1660,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1
440,1,0.41706535314583304,0.46343324272846126,0.992526125324234,-0.7232184725100869,0.7409856568243304,-0.3970259785895041,3973,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
441,1,-1.050460653116725,-0.7219462835872513,-0.012360100578605121,-0.019589043308959476,1.4213507810776866,1.2520383470046432,1387,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0
442,0,-0.6074339342450095,2.113504651580976,0.992526125324234,-0.8639443583503124,-0.4836715668317112,1.5268824012703344,6810,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
443,0,-1.5903994667416288,-0.7150860304651074,-1.5196894394328637,0.26186272837149144,-1.5722557656370815,-1.6338242227851147,1130,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
444,1,1.4138754706071934,0.3193679271634386,0.49008301237281443,1.2469439292530697,1.1492047313763443,-0.5344480057223497,2393,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
445,0,1.37234171571297,-0.7140028326037162,0.49008301237281443,-0.019589043308959476,0.809022169249666,-0.5344480057223497,2038,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
446,0,-1.4242644471647352,-0.09874644733354439,-0.012360100578605121,0.9654921575726189,0.26473006984698083,0.8397722656061064,1652,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
447,1,-0.8981702185045729,-0.2229531354397293,-0.012360100578605121,-1.5675737875514397,-0.6877811041077181,-1.0841361142537322,1475,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
448,0,-0.6489676891392329,-0.5605498022399703,0.49008301237281443,-1.5675737875514397,-0.007415979854361704,-1.3589801685194234,1867,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
449,0,1.483098395430899,-0.7244737452638307,-1.5196894394328637,0.6840403858921679,1.2172412438016798,1.1146163198717975,1467,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
450,1,-0.9120148034693141,-0.5258874706754536,0.992526125324234,0.40258861421171693,1.3533142686523512,1.1146163198717975,1873,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
451,1,1.3031187908892645,-0.7251958771714248,1.4949692382756534,1.2469439292530697,-1.5042192532117458,1.1146163198717975,2212,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
452,0,-1.022771483187243,-0.22764699283909096,1.4949692382756534,-1.1453961300307633,0.06062053257097393,0.0152401028090327,3044,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
453,0,-0.8566364636103496,-0.6623704012107382,0.49008301237281443,-1.708299673391665,0.5368761195483234,1.5268824012703344,1795,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
454,0,-0.9258593884340551,-0.4518689501470585,1.4949692382756534,-0.8639443583503124,0.12865704499630956,-1.6338242227851147,2059,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
455,1,0.7216462223701376,-0.7255569431252218,-0.012360100578605121,-1.0046702441905377,-1.43618274078641,0.1526621299418783,1681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
456,1,-0.6905014440334561,-0.7132807006961221,1.4949692382756534,-0.019589043308959476,1.1492047313763443,0.2900841570747239,1624,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
457,1,-0.20594097026751712,-0.7129196347423251,0.992526125324234,0.121136842531266,0.26473006984698083,0.977194292738952,2333,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
458,1,0.8185583171233254,0.6403555600890154,-1.0172463264814442,0.26186272837149144,-0.6877811041077181,1.1146163198717975,3171,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
459,1,-0.4136097447386339,2.139862466208161,0.992526125324234,0.121136842531266,1.4213507810776866,1.66430442840318,3492,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
460,1,0.48628827796953866,-0.6840343584385612,-0.012360100578605121,-0.30104081498941043,1.3533142686523512,1.5268824012703344,1526,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
461,1,-0.7735689538219028,-0.7038929858973989,-0.5148032135300247,-1.0046702441905377,0.3327665822723165,0.5649282113404152,1311,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
462,1,1.607699660113569,-0.7306118664783805,1.4949692382756534,1.1062180434128444,1.0131317065256729,0.42750618420756953,2570,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
463,0,1.732300924796239,-0.6259027398772362,-1.0172463264814442,1.2469439292530697,1.557423805928358,-1.496402195652269,2474,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
464,0,-1.036616068151984,-0.6222920803392658,-0.012360100578605121,0.121136842531266,0.809022169249666,0.2900841570747239,1404,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
465,0,0.12632906888626963,2.2265182951194524,-1.0172463264814442,-1.0046702441905377,-0.27956202955570425,0.5649282113404152,4612,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
466,0,-0.1782518003380349,-0.33921637256237913,-1.0172463264814442,-0.5824925866698614,1.6934968307790292,-0.25960395145665854,2911,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
467,0,-1.6596223915653343,-0.7262790750328159,-0.012360100578605121,-1.0046702441905377,0.9450951941003373,0.2900841570747239,2635,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
468,1,-1.6873115614948164,-0.7183356240492809,0.992526125324234,0.9654921575726189,1.1492047313763443,1.2520383470046432,1735,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
469,1,-0.7735689538219028,-0.42515006956607687,0.49008301237281443,-0.30104081498941043,0.4688396071229878,-0.6718700328551954,3119,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
470,1,-0.7458797838924206,-0.22764699283909096,-1.0172463264814442,0.5433145000519424,0.5368761195483234,-1.496402195652269,766,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
471,0,1.2754296209597822,0.8165557455419754,0.992526125324234,0.9654921575726189,-1.1640366910850675,-0.9467140871208866,2297,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
472,0,0.7631799772643609,1.1566798740187958,-1.0172463264814442,0.40258861421171693,0.809022169249666,0.1526621299418783,3670,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
473,1,-0.7181906139629384,-0.7183356240492809,0.992526125324234,0.26186272837149144,1.6254603183536935,0.7023502384732607,2822,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
474,1,1.607699660113569,-0.6190424867550923,0.49008301237281443,-1.4268479017112141,-0.6877811041077181,1.1146163198717975,2486,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
475,1,0.9708487517354777,-0.4583681373154054,0.992526125324234,-0.8639443583503124,-1.5722557656370815,0.8397722656061064,1650,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
476,0,1.386186300677711,-0.7241126793100336,1.4949692382756534,1.2469439292530697,-0.21152551713036863,0.0152401028090327,3202,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1
477,0,0.5139774478990209,-0.697754864682849,-0.5148032135300247,0.9654921575726189,-0.27956202955570425,-1.496402195652269,1133,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1
478,0,-0.801258123751385,-0.7335003941087569,-0.012360100578605121,0.121136842531266,0.8770586816750016,0.42750618420756953,3289,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
479,1,1.49694298039564,-0.7082257773429634,0.49008301237281443,-0.30104081498941043,-0.4836715668317112,0.42750618420756953,2426,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
480,1,-1.6734669765300754,-0.7082257773429634,1.4949692382756534,-1.4268479017112141,1.3533142686523512,1.66430442840318,2795,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
481,0,0.6662678825111732,-0.09405258993418275,-0.5148032135300247,-1.0046702441905377,-1.1640366910850675,0.0152401028090327,1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
482,1,-0.2890084800559638,-0.12257680028414963,0.992526125324234,-1.4268479017112141,0.40080309469765213,1.2520383470046432,2438,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1
483,1,1.5523213202546045,-0.40529144210723916,0.992526125324234,-1.1453961300307633,1.1492047313763443,1.389460374137489,1528,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
484,1,-1.3550415223410297,-0.7042540518511959,0.992526125324234,0.9654921575726189,0.9450951941003373,-1.496402195652269,3211,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
485,1,0.23708574860419857,2.2842888477269803,0.49008301237281443,0.5433145000519424,-0.3475985419810399,-0.25960395145665854,3941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
486,1,1.1092946013828888,-0.7093089752043545,-0.012360100578605121,0.26186272837149144,0.6729491443989947,-1.6338242227851147,2454,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
487,0,0.7216462223701376,-0.061195588138651266,0.49008301237281443,1.6691215867737461,-0.7558176165330537,1.5268824012703344,2198,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
488,1,1.2754296209597822,0.6385502303200301,1.4949692382756534,1.5283957009335207,-1.1640366910850675,-0.9467140871208866,2126,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
489,1,0.45859910804005644,-0.26880851157195457,0.49008301237281443,-0.44176670082963587,0.7409856568243304,-0.9467140871208866,1581,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
